2011-04-05 07:40:38 Notice: Notice (8): Undefined index:  a in [/Library/WebServer/Documents/4227/api/app/controllers/users_controller.php, line 10]
2011-04-13 01:19:21 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 24]
2011-04-13 01:19:21 Notice: Notice (8): Undefined variable: genres in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 27]
2011-04-13 01:19:21 Notice: Notice (8): Undefined variable: actors in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 30]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 8]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 12]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 15]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 18]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 21]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 24]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: genres in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 27]
2011-04-13 01:21:32 Notice: Notice (8): Undefined variable: actors in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 30]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 8]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 12]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 15]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 18]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 21]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: video in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 24]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: genres in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 27]
2011-04-13 01:22:19 Notice: Notice (8): Undefined variable: actors in [/Library/WebServer/Documents/4227/website/app/views/videos/admin_edit.ctp, line 30]
2011-04-13 01:28:03 Notice: Notice (8): Undefined offset:  0 in [/Library/WebServer/Documents/4227/website/app/views/videos/show.ctp, line 8]
2011-04-13 01:39:21 Notice: Notice (8): Undefined index:  name in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_index.ctp, line 7]
2011-04-13 01:42:20 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 29]
2011-04-13 01:42:20 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 30]
2011-04-13 01:42:20 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 35]
2011-04-13 01:42:40 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 35]
2011-04-13 01:42:57 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 35]
2011-04-13 01:43:55 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 35]
2011-04-13 01:44:09 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 35]
2011-04-13 01:44:43 Notice: Notice (8): Undefined index:  Video in [/Library/WebServer/Documents/4227/website/app/controllers/actors_controller.php, line 37]
2011-04-13 01:48:55 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:48:55 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:48:55 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:49:11 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:49:11 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:49:11 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:49:20 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:49:20 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:49:20 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:49:40 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:49:40 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:49:40 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:51:02 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:51:02 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:51:02 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:51:15 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:51:15 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:51:15 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:51:56 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:51:56 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:51:56 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:52:24 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:52:24 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:52:24 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 01:53:57 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 8]
2011-04-13 01:53:57 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 11]
2011-04-13 01:53:57 Notice: Notice (8): Undefined variable: actor in [/Library/WebServer/Documents/4227/website/app/views/actors/admin_edit.ctp, line 14]
2011-04-13 02:01:03 Notice: Notice (8): Undefined index:  Genre in [/Library/WebServer/Documents/4227/website/app/views/users/admin_index.ctp, line 7]
2011-04-13 02:07:06 Notice: Notice (8): Use of undefined constant hidden - assumed 'hidden' in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 7]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 8]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 11]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 14]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 17]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 20]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 23]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 26]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 29]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 32]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 35]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 38]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 41]
2011-04-13 02:08:12 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 44]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 8]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 11]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 14]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 17]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 20]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 23]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 26]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 29]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 32]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 35]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 38]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 41]
2011-04-13 02:09:41 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 44]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 8]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 11]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 14]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 17]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 20]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 23]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 26]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 29]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 32]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 35]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 38]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 41]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 44]
2011-04-13 02:11:02 Notice: Notice (8): Undefined variable: user in [/Library/WebServer/Documents/4227/website/app/views/users/admin_edit.ctp, line 47]
2011-04-13 02:33:11 Notice: Notice (8): Undefined variable: results in [/Library/WebServer/Documents/4227/website/app/controllers/queues_controller.php, line 39]
2011-04-13 02:33:11 Notice: Notice (8): Undefined property: View::$Paginator in [/Library/WebServer/Documents/4227/website/app/views/queues/admin_index.ctp, line 5]
